date,away_team,home_team,market_total,commence_time,model_total,bet_side,edge_label,best_ev,odds,actual_total,away_runs,home_runs,result,profit_units
2026-08-14,SEA,HOU,8.0,2026-08-15T00:11:00Z,8.89202588676939,over,lean,0.081662208124613,-115,17,7,10,win,0.8696
2026-08-14,STL,CHC,8.0,2026-08-14T18:20:00Z,10.640622167941526,over,watch,0.40166307288993064,-106,3,0,3,loss,-1.0000
2026-08-14,WSN,NYM,8.5,2026-08-14T23:11:00Z,4.842104832790695,under,watch,0.5248678056523681,-108,5,1,4,win,0.9259
2026-08-15,ARI,ATL,9.0,2026-08-15T23:20:00Z,7.225403788016732,under,watch,0.23985747268685742,-111,13,10,3,loss,-1.0000
2026-08-15,BAL,TBR,7.5,2026-08-15T22:11:00Z,8.088730443851233,over,watch,0.10331527936056695,100,7,4,3,loss,-1.0000
2026-08-15,BOS,PIT,7.5,2026-08-15T23:16:00Z,6.991286495852744,under,lean,0.06838560431272867,-104,4,4,0,win,0.9615
2026-08-15,CHW,DET,8.0,2026-08-15T17:10:00Z,8.833697958184198,over,watch,0.11955893468242884,-105,7,4,3,loss,-1.0000
2026-08-15,COL,SFG,7.5,2026-08-15T20:06:00Z,10.562673124679204,over,watch,0.4324566279394979,-110,8,1,7,win,0.9091
2026-08-15,KCR,LAA,8.0,2026-08-16T01:38:00Z,6.5432252835035465,under,watch,0.1566322384861749,-118,1,0,1,win,0.8475
2026-08-15,MIA,CIN,9.0,2026-08-15T22:41:00Z,10.170115268220561,over,watch,0.12517228899066724,-115,12,8,4,win,0.8696
2026-08-15,MIL,LAD,7.5,2026-08-15T23:15:00Z,6.464800322623919,under,watch,0.1036050688550969,-115,5,4,1,win,0.8696
2026-08-15,SDP,CLE,8.5,2026-08-15T23:11:00Z,7.431138174292746,under,watch,0.1324675441537353,-110,7,1,6,win,0.9091
2026-08-15,STL,CHC,9.0,2026-08-15T18:21:00Z,8.754717849505003,under,lean,0.06920423493601291,105,12,8,4,loss,-1.0000
2026-08-15,TEX,ATH,9.5,2026-08-16T01:40:00Z,9.809624535850796,over,lean,0.05481236023677094,100,8,5,3,loss,-1.0000
2026-08-15,WSN,NYM,8.5,2026-08-15T20:11:00Z,7.912989773225629,under,lean,0.05283719244813079,-110,9,4,5,loss,-1.0000
2026-08-16,ARI,ATL,9.0,2026-08-16T17:36:00Z,7.338283319410644,under,watch,0.24119515262188207,-108,8,3,5,win,0.9259
2026-08-16,BAL,TBR,7.0,2026-08-16T16:16:00Z,9.080961306273144,over,watch,0.24421131149746267,-120,12,10,2,win,0.8333
2026-08-16,BOS,PIT,8.0,2026-08-16T17:36:00Z,7.129862524607363,under,watch,0.12632764106171268,-105,11,3,8,loss,-1.0000
2026-08-16,CHW,DET,8.0,2026-08-16T17:41:00Z,6.844729116964349,under,watch,0.15866544825114604,-108,12,7,5,loss,-1.0000
2026-08-16,COL,SFG,8.0,2026-08-16T20:05:00Z,8.525937292491173,over,lean,0.04362738440142078,-110,20,13,7,win,0.9091
2026-08-16,KCR,LAA,8.5,2026-08-16T20:07:00Z,10.582053027908621,over,watch,0.29581922260812776,-110,3,3,0,loss,-1.0000
2026-08-16,MIA,CIN,8.5,2026-08-16T17:41:00Z,9.047945155446318,over,lean,0.056578959070002766,-108,8,7,1,loss,-1.0000
2026-08-16,MIL,LAD,7.5,2026-08-16T20:10:00Z,6.601024330667489,under,lean,0.05438083024485274,-122,8,6,2,loss,-1.0000
2026-08-16,NYY,TOR,6.5,2026-08-16T17:38:00Z,7.471559879655287,over,lean,0.06583815816997629,-122,7,4,3,win,0.8197
2026-08-16,PHI,MIN,9.5,2026-08-16T18:11:00Z,11.423391211563192,over,watch,0.3001660329417357,-105,12,7,5,win,0.9524
2026-08-16,SDP,CLE,8.0,2026-08-16T20:51:00Z,7.421695253441657,under,lean,0.06643979234356556,-107,5,5,0,win,0.9346
2026-08-16,SEA,HOU,8.0,2026-08-16T23:20:00Z,8.598238806,over,watch,0.10055204843039389,-101,5,3,2,loss,-1.0000
2026-08-16,TEX,ATH,9.5,2026-08-16T20:06:00Z,8.411069137313655,under,watch,0.11865787569072417,-114,7,2,5,win,0.8772
2026-08-16,WSN,NYM,8.5,2026-08-16T17:41:00Z,9.391918335699401,over,lean,0.06930757494706663,-118,7,3,4,loss,-1.0000
2026-08-17,ARI,BOS,9.0,2026-08-17T23:11:00Z,9.381761023178106,over,lean,0.04220781136143659,-105,12,1,11,win,0.9524
2026-08-17,ATH,KCR,9.0,2026-08-17T23:41:00Z,9.801485544029198,over,lean,0.08955424521999622,-110,14,5,9,win,0.9091
2026-08-17,ATL,MIN,9.0,2026-08-18T00:31:00Z,8.161921423798532,under,watch,0.13653642976862268,-102,6,2,4,win,0.9804
2026-08-17,BAL,TBR,7.5,2026-08-17T22:05:00Z,8.565998412631874,over,watch,0.10105679717749672,-117,13,6,7,win,0.8547
2026-08-17,CHW,CHC,8.0,2026-08-18T00:06:00Z,9.159287697209054,over,watch,0.11158028081020666,-118,12,5,7,win,0.8475
2026-08-17,LAD,COL,11.0,2026-08-18T00:41:00Z,11.720516884581091,over,watch,0.10068597314335093,-105,16,11,5,win,0.9524
2026-08-17,MIA,PHI,8.5,2026-08-17T22:40:00Z,9.450981948238313,over,watch,0.1292347803624363,-107,11,5,6,win,0.9346
2026-08-17,SDP,NYM,7.5,2026-08-17T23:11:00Z,8.70886548793047,over,watch,0.13282236210578913,-115,3,1,2,loss,-1.0000
2026-08-18,ARI,BOS,7.5,2026-08-18T23:11:00Z,8.754474602741782,over,watch,0.11888202869625442,-120,13,4,9,win,0.8333
2026-08-18,ATH,KCR,9.0,2026-08-18T23:41:00Z,8.374098143485286,under,watch,0.10022813581696144,-102,7,3,4,win,0.9804
2026-08-18,ATL,MIN,9.0,2026-08-18T23:40:00Z,9.300096100445923,over,lean,0.05869100361670876,101,5,1,4,loss,-1.0000
2026-08-18,CHW,CHC,9.0,2026-08-19T00:06:00Z,8.615935512093637,under,lean,0.06840128990285566,100,7,3,4,win,1.0000
2026-08-18,LAA,HOU,9.0,2026-08-19T00:11:00Z,9.956111044811209,over,lean,0.07984125299524569,-118,4,3,1,loss,-1.0000
2026-08-18,LAD,COL,11.5,2026-08-19T00:41:00Z,10.607401011202633,under,watch,0.12972439761203725,-105,13,7,6,loss,-1.0000
2026-08-18,MIA,PHI,8.0,2026-08-18T22:41:00Z,8.787491680224393,over,lean,0.0446118979067629,-120,10,4,6,win,0.8333
2026-08-18,SDP,NYM,8.5,2026-08-18T23:11:00Z,7.675381409759955,under,lean,0.09398677325191307,-110,7,5,2,win,0.9091
2026-08-18,SEA,MIL,7.5,2026-08-18T23:41:00Z,8.239086213432994,over,lean,0.05728426776242279,-115,22,0,22,win,0.8696
2026-08-18,SFG,CLE,8.0,2026-08-18T22:41:00Z,8.855042542335765,over,lean,0.07644508052711418,-115,9,1,8,win,0.8696
2026-08-18,STL,CIN,8.5,2026-08-18T22:41:00Z,9.168802217055637,over,lean,0.045807773392023465,-115,3,3,0,loss,-1.0000
2026-08-18,TOR,TBR,7.5,2026-08-18T22:41:00Z,8.801970543360344,over,watch,0.18226227684898522,-108,15,10,5,win,0.9259
2026-08-18,WSN,TEX,7.5,2026-08-19T00:06:00Z,9.083202255162778,over,watch,0.17887406374184756,-118,5,0,5,loss,-1.0000
2026-08-19,ARI,BOS,8.0,2026-08-19T20:10:00Z,8.63300130258414,over,lean,0.053045563678090435,-112,13,7,6,win,0.8929
2026-08-19,ATH,KCR,8.5,2026-08-19T23:41:00Z,9.607003196185294,over,lean,0.08789896920622886,-122,16,7,9,win,0.8197
2026-08-19,CHW,CHC,7.5,2026-08-19T18:21:00Z,8.278706456845569,over,lean,0.08657449392229966,-110,3,3,0,loss,-1.0000
2026-08-19,DET,PIT,8.0,2026-08-19T16:36:00Z,9.134513669267777,over,watch,0.1087947542463843,-118,7,3,4,loss,-1.0000
2026-08-19,LAD,COL,11.5,2026-08-20T00:40:00Z,10.812677953283572,under,lean,0.04067138853564023,-117,10,6,4,win,0.8547
2026-08-19,NYY,BAL,9.0,2026-08-19T22:36:00Z,8.81268073424933,under,lean,0.04892626222609042,103,8,5,3,win,1.0300
2026-08-19,SDP,NYM,8.5,2026-08-19T17:11:00Z,7.928911013029969,under,lean,0.07542961833040085,-105,6,2,4,win,0.9524
2026-08-19,SEA,MIL,7.5,2026-08-19T23:40:00Z,8.343479121843176,over,watch,0.11214839094460682,-107,12,7,5,win,0.9346
2026-08-19,SFG,CLE,7.5,2026-08-19T22:41:00Z,8.40314902414915,over,watch,0.1718146253497903,102,1,1,0,loss,-1.0000
2026-08-19,STL,CIN,8.5,2026-08-19T22:40:00Z,9.796950758632635,over,watch,0.21053566436955617,-103,9,4,5,win,0.9709
2026-08-19,TOR,TBR,7.0,2026-08-19T22:40:00Z,9.670529916831647,over,watch,0.31927708997894655,-122,13,6,7,win,0.8197
2026-08-19,WSN,TEX,7.5,2026-08-20T00:06:00Z,8.549221724843768,over,watch,0.12218229193028196,-112,6,6,0,loss,-1.0000
2026-08-20,ATH,KCR,8.0,2026-08-20T18:11:00Z,9.250267413691889,over,watch,0.1327128009017784,-117,8,2,6,push,0.0000
2026-08-20,LAA,HOU,8.0,2026-08-21T00:11:00Z,11.621026914682576,over,watch,0.4938798537008069,-113,21,18,3,win,0.8850
2026-08-20,NYY,BAL,8.0,2026-08-20T22:36:00Z,7.315016443894684,under,lean,0.06234304977508276,-112,7,6,1,win,0.8929
2026-08-20,SEA,MIL,8.0,2026-08-20T18:11:00Z,8.30382198537895,over,lean,0.044143465774812984,-102,11,4,7,win,0.9804
2026-08-20,SFG,CLE,7.0,2026-08-20T17:11:00Z,8.534097704647916,over,watch,0.3144522759971091,107,7,2,5,push,0.0000
2026-08-20,STL,CIN,9.0,2026-08-20T16:41:00Z,8.631238217485839,under,lean,0.04073635223616856,-105,19,10,9,loss,-1.0000
2026-08-20,TOR,TBR,7.0,2026-08-20T17:11:00Z,9.277665971750006,over,watch,0.2756663882106132,-120,6,5,1,loss,-1.0000
2026-08-20,WSN,TEX,7.5,2026-08-21T00:06:00Z,8.692815986065241,over,watch,0.22383799704987206,102,2,0,2,loss,-1.0000
2026-08-21,ATH,HOU,8.5,2026-08-22T00:11:00Z,7.667743457962079,under,lean,0.09729764093133686,-110,4,0,4,win,0.9091
2026-08-21,ATL,MIL,6.0,2026-08-21T20:11:00Z,5.578185516670431,under,lean,0.040916238185440434,-107,3,1,2,win,0.9346
2026-08-21,CIN,ARI,8.5,2026-08-22T01:41:00Z,8.990152330926591,over,lean,0.06248846670758068,-105,9,0,9,win,0.9524
2026-08-21,CLE,COL,10.5,2026-08-22T00:41:00Z,10.14442213376579,under,lean,0.05375894648567958,-102,10,9,1,win,0.9804
2026-08-21,DET,KCR,8.0,2026-08-22T00:11:00Z,5.27124710473713,under,watch,0.4354029914564599,-104,7,2,5,win,0.9615
2026-08-21,LAA,TEX,7.0,2026-08-22T00:16:00Z,8.783975087479911,over,watch,0.19105480218284288,-123,3,1,2,loss,-1.0000
2026-08-21,MIN,SDP,8.0,2026-08-22T01:41:00Z,9.971168483194074,over,watch,0.2520137705850998,-116,8,2,6,push,0.0000
2026-08-21,NYM,CHW,8.0,2026-08-22T00:01:00Z,8.797503011427487,over,watch,0.1267230271992783,-103,10,4,6,win,0.9709
2026-08-21,PIT,LAD,8.0,2026-08-22T02:11:00Z,8.620518573992536,over,lean,0.04346537568361786,-114,9,4,5,win,0.8772
2026-08-21,SFG,BOS,7.5,2026-08-21T23:11:00Z,7.906291692755517,over,lean,0.09479393073423092,104,10,4,6,win,1.0400
2026-08-21,STL,PHI,8.0,2026-08-21T22:41:00Z,8.918409915719048,over,watch,0.1117423210867532,-110,13,6,7,win,0.9091
2026-08-21,TBR,BAL,7.5,2026-08-21T23:16:00Z,10.16411943890145,over,watch,0.294808256986242,-128,8,3,5,win,0.7812
2026-08-21,TOR,NYY,7.0,2026-08-21T23:06:00Z,8.36938957504935,over,watch,0.17696304693932707,-112,4,1,3,loss,-1.0000
2026-08-21,WSN,MIA,7.5,2026-08-21T23:11:00Z,8.37741495466506,over,lean,0.06925421587342817,-118,5,2,3,loss,-1.0000
2026-08-22,ATH,HOU,8.0,2026-08-22T23:11:00Z,8.78492656713879,over,watch,0.11063932526664089,-106,7,4,3,loss,-1.0000
2026-08-22,ATL,MIL,8.0,2026-08-22T18:11:00Z,7.263031433620271,under,lean,0.08287154916176465,-110,5,1,4,win,0.9091
2026-08-22,CHC,SEA,7.5,2026-08-22T23:16:00Z,8.718539543735536,over,watch,0.1909139092315919,-105,9,4,5,win,0.9524
2026-08-22,CIN,ARI,8.0,2026-08-23T00:10:00Z,8.583366784855388,over,lean,0.06569903476820582,-108,16,11,5,win,0.9259
2026-08-22,CLE,COL,11.0,2026-08-23T00:11:00Z,11.336801772699166,over,lean,0.06689416431085604,101,7,4,3,loss,-1.0000
2026-08-22,LAA,TEX,8.0,2026-08-22T23:06:00Z,10.165797876477761,over,watch,0.27559695918513905,-118,3,3,0,loss,-1.0000
2026-08-22,PIT,LAD,7.5,2026-08-22T23:16:00Z,8.347783337626321,over,lean,0.09223214369686739,-112,7,3,4,loss,-1.0000
2026-08-22,SFG,BOS,8.0,2026-08-22T23:16:00Z,9.036915942764551,over,watch,0.13384901105244973,-110,5,2,3,loss,-1.0000
2026-08-22,STL,PHI,9.0,2026-08-22T22:06:00Z,9.736908508373938,over,watch,0.13441630155097517,100,15,3,12,win,1.0000
2026-08-22,TBR,BAL,8.5,2026-08-22T23:06:00Z,7.4623330650968125,under,watch,0.11077456424974574,-115,5,2,3,win,0.8696
2026-08-22,TOR,NYY,6.5,2026-08-22T17:36:00Z,7.946163052183268,over,watch,0.15524925813264856,-120,7,4,3,win,0.8333
2026-08-22,WSN,MIA,7.5,2026-08-22T20:11:00Z,9.22247006121719,over,watch,0.27086854342482414,-106,6,2,4,loss,-1.0000
2026-08-23,ATL,MIL,7.5,2026-08-23T23:11:00Z,8.71310103117897,over,watch,0.2060072305499825,-102,,,,pending,
2026-08-23,CLE,COL,11.0,2026-08-23T19:11:00Z,10.16905540065455,under,watch,0.16755004003229357,103,,,,pending,
2026-08-23,LAA,TEX,8.0,2026-08-23T18:36:00Z,9.266826894624534,over,watch,0.19811808553831645,-105,,,,pending,
2026-08-23,NYM,CHW,8.0,2026-08-23T18:11:00Z,7.402986595117306,under,lean,0.0775714019860021,-106,,,,pending,
2026-08-23,SFG,BOS,8.0,2026-08-23T19:11:00Z,7.636609220504274,under,lean,0.0455447678923282,-104,,,,pending,
2026-08-23,STL,PHI,7.5,2026-08-23T17:35:00Z,8.21064221971377,over,lean,0.07743560147024953,-110,,,,pending,
2026-08-23,TBR,BAL,8.5,2026-08-23T17:36:00Z,8.017743604462607,under,lean,0.061678434142427685,-105,,,,pending,
2026-08-23,TOR,NYY,7.5,2026-08-23T17:36:00Z,8.412844479329598,over,lean,0.08893379092796394,-115,,,,pending,
2026-08-23,WSN,MIA,8.5,2026-08-23T17:41:00Z,9.746842415000287,over,watch,0.22385051437971426,100,,,,pending,
